,,,,,销售收款明细表,,,,
编制单位:fengchao   起始日期：2018-04-01 终止日期：2019-01-24   数据过滤条件:        ,,,,,,,,,
收款类型,开单日期,单据编号,收款方式,收款帐户,票号,预收金额,应收金额,折扣金额,实收金额
预收款,2018-10-21,XS-000-2018-10-21-0001,转账,农业银行,,1100, , ,1100
预收款,2018-10-22,XS-000-2018-10-22-0004,转账,农业银行,,2300, , ,2300
预收款,2018-10-23,XS-000-2018-10-23-0003,转账,农业银行,,675, , ,675
预收款,2018-10-23,XS-000-2018-10-23-0005,转账,农业银行,,760, , ,760
预收款,2018-10-24,XS-000-2018-10-24-0004,转账,农业银行,,935, , ,935
预收款,2018-10-24,XS-000-2018-10-24-0005,转账,农业银行,,1130, , ,1130
预收款,2018-10-28,XS-000-2018-10-28-0003,转账,农业银行,,1050, , ,1050
预收款,2018-10-29,XS-000-2018-10-29-0004,转账,农村商业银行,,760, , ,760
预收款,2018-10-30,XS-000-2018-10-30-0001,转账,农业银行,,4600, , ,4600
预收款,2018-10-30,XS-000-2018-10-30-0004,转账,农业银行,,890, , ,890
预收款,2018-10-31,XS-000-2018-10-31-0001,转账,农业银行,,4366, , ,4366
预收款,2018-11-2,XS-000-2018-11-02-0001,转账,农业银行,,1100, , ,1100
预收款,2018-11-4,XS-000-2018-11-04-0001,转账,农业银行,,1850, , ,1850
预收款,2018-11-6,XS-000-2018-11-06-0001,转账,农业银行,,1100, , ,1100
预收款,2018-11-12,XS-000-2018-11-12-0005,转账,农业银行,,2200, , ,2200
预收款,2018-11-12,XS-000-2018-11-12-0006,转账,农业银行,,935, , ,935
预收款,2018-11-12,XS-000-2018-11-12-0007,转账,农业银行,,2400, , ,2400
预收款,2018-11-13,XS-000-2018-11-13-0002,转账,农业银行,,1550, , ,1550
预收款,2018-11-15,XS-000-2018-11-15-0001,转账,农业银行,,600, , ,600
预收款,2018-11-15,XS-000-2018-11-15-0002,转账,农业银行,,1600, , ,1600
预收款,2018-11-17,XS-000-2018-11-17-0001,转账,农业银行,,700, , ,700
预收款,2018-11-19,XS-000-2018-11-19-0002,转账,农村商业银行,,1200, , ,1200
预收款,2018-11-19,XS-000-2018-11-19-0003,转账,农业银行,,3052, , ,3052
预收款,2018-11-20,XS-000-2018-11-20-0002,转账,农业银行,,3000, , ,3000
预收款,2018-11-20,XS-000-2018-11-20-0003,转账,农业银行,,1730, , ,1730
预收款,2018-11-24,XS-000-2018-11-24-0002,转账,农业银行,,1790, , ,1790
预收款,2018-11-24,XS-000-2018-11-24-0006,转账,农业银行,,1050, , ,1050
预收款,2018-11-29,XS-000-2018-11-29-0002,转账,农业银行,,900, , ,900
预收款,2018-12-2,XS-000-2018-12-02-0006,转账,农村商业银行,,3556, , ,3556
预收款,2018-12-2,XS-000-2018-12-02-0007,转账,农业银行,,1800, , ,1800
